class,policy,reward,seed,stage,win,turns,hp,max_hp,hp_spent,hp_restored,cards_drawn,casts,deck_size,timeout
tide,random,random,10309,1,1,3,20,30,0,4,0,5,21,0
tide,random,random,10309,2,1,8,22,30,0,40,0,14,22,0
tide,random,random,10309,3,1,11,14,30,0,72,4,20,23,0
tide,random,random,10309,4,0,5,0,30,0,16,0,10,24,0
tide,random,random,10310,0,1,3,30,30,0,4,3,6,20,0
tide,random,random,10310,1,1,4,20,30,0,11,0,7,21,0
tide,random,random,10310,2,1,10,11,30,0,45,6,18,22,0
tide,random,random,10310,3,0,8,0,30,0,45,10,16,23,0
tide,random,random,10310,4,1,7,2,30,0,32,3,14,24,0
tide,random,random,10311,0,1,5,26,30,0,8,7,9,20,0
tide,random,random,10311,1,1,4,18,30,0,4,0,6,21,0
tide,random,random,10311,2,1,7,14,30,0,24,0,12,22,0
tide,random,random,10311,3,0,8,0,30,0,34,7,15,23,0
tide,random,random,10311,4,0,4,0,30,0,9,10,7,24,0
tide,random,random,10312,0,1,2,30,30,0,0,0,3,20,0
tide,random,random,10312,1,1,4,9,30,0,0,9,7,21,0
tide,random,random,10312,2,0,4,0,30,0,0,0,5,22,0
tide,random,random,10312,3,1,7,5,30,0,23,0,13,23,0
tide,random,random,10312,4,0,7,0,30,0,37,5,13,24,0
tide,random,random,10313,0,1,4,30,30,0,8,7,7,20,0
tide,random,random,10313,1,1,4,23,30,0,13,4,7,21,0
tide,random,random,10313,2,1,6,14,30,0,16,9,11,22,0
tide,random,random,10313,3,1,7,10,30,0,26,0,14,23,0
tide,random,random,10313,4,0,10,0,30,0,70,7,20,24,0
tide,random,random,10314,0,1,2,26,30,0,0,4,4,20,0
tide,random,random,10314,1,1,5,14,30,0,12,0,8,21,0
tide,random,random,10314,2,1,8,14,30,0,32,3,13,22,0
tide,random,random,10314,3,0,6,0,30,0,18,13,12,23,0
tide,random,random,10314,4,0,7,0,30,0,41,5,14,24,0
tide,random,random,10315,0,1,4,26,30,0,4,0,5,20,0
tide,random,random,10315,1,1,3,23,30,0,7,0,5,21,0
tide,random,random,10315,2,1,7,6,30,0,16,3,13,22,0
tide,random,random,10315,3,0,6,0,30,0,17,5,12,23,0
tide,random,random,10315,4,0,4,0,30,0,9,5,7,24,0
tide,random,random,10316,0,1,2,30,30,0,0,0,3,20,0
tide,random,random,10316,1,1,2,23,30,0,0,0,4,21,0
tide,random,random,10316,2,1,8,14,30,0,32,8,13,22,0
tide,random,random,10316,3,0,9,0,30,0,46,13,18,23,0
tide,random,random,10316,4,0,3,0,30,0,0,3,5,24,0
tide,random,random,10317,0,1,7,26,30,0,16,15,13,20,0
tide,random,random,10317,1,1,3,21,30,0,5,4,6,21,0
tide,random,random,10317,2,1,9,10,30,0,36,3,16,22,0
tide,random,random,10317,3,0,7,0,30,0,29,0,12,23,0
tide,random,random,10317,4,0,4,0,30,0,14,5,8,24,0
tide,random,random,10318,0,1,4,26,30,0,4,3,6,20,0
tide,random,random,10318,1,1,5,9,30,0,7,0,7,21,0
tide,random,random,10318,2,1,9,9,30,0,35,8,16,22,0
tide,random,random,10318,3,0,5,0,30,0,12,0,9,23,0
tide,random,random,10318,4,0,4,0,30,0,5,11,8,24,0
tide,random,random,10319,0,1,2,26,30,0,0,4,4,20,0
tide,random,random,10319,1,1,2,23,30,0,0,0,4,21,0
tide,random,random,10319,2,1,6,14,30,0,16,3,11,22,0
tide,random,random,10319,3,1,13,5,30,0,81,5,24,23,0
tide,random,random,10319,4,0,4,0,30,0,8,7,7,24,0
tide,random,random,10320,0,1,3,30,30,0,2,0,4,20,0
tide,random,random,10320,1,1,4,23,30,0,14,0,6,21,0
tide,random,random,10320,2,1,10,22,30,0,56,7,19,22,0
tide,random,random,10320,3,1,10,11,30,0,61,9,19,23,0
tide,random,random,10320,4,0,5,0,30,0,18,0,10,24,0
tide,random,random,10321,0,1,5,26,30,0,8,3,8,20,0
tide,random,random,10321,1,1,5,14,30,0,12,4,10,21,0
tide,random,random,10321,2,1,9,14,30,0,40,13,17,22,0
tide,random,random,10321,3,0,8,0,30,0,33,4,14,23,0
tide,random,random,10321,4,0,4,0,30,0,13,3,8,24,0
tide,random,random,10322,0,1,3,26,30,0,0,3,5,20,0
tide,random,random,10322,1,1,3,16,30,0,0,0,5,21,0
tide,random,random,10322,2,1,7,3,30,0,13,7,11,22,0
tide,random,random,10322,3,0,5,0,30,0,8,10,9,23,0
tide,random,random,10322,4,0,4,0,30,0,9,4,7,24,0
tide,random,random,10323,0,1,3,30,30,0,4,7,6,20,0
tide,random,random,10323,1,1,3,16,30,0,0,4,5,21,0
tide,random,random,10323,2,1,7,6,30,0,16,4,12,22,0
tide,random,random,10323,3,1,10,14,30,0,60,4,18,23,0
tide,random,random,10323,4,0,5,0,30,0,20,3,10,24,0
tide,random,random,10324,0,1,3,26,30,0,0,5,6,20,0
tide,random,random,10324,1,1,3,27,30,0,6,0,5,21,0
tide,random,random,10324,2,1,6,21,30,0,23,0,9,22,0
tide,random,random,10324,3,1,7,17,30,0,35,0,14,23,0
tide,random,random,10324,4,0,5,0,30,0,27,4,10,24,0
tide,random,random,10325,0,1,3,26,30,0,0,8,6,20,0
tide,random,random,10325,1,1,5,18,30,0,16,0,8,21,0
tide,random,random,10325,2,1,6,18,30,0,20,0,10,22,0
tide,random,random,10325,3,0,5,0,30,0,12,18,10,23,0
tide,random,random,10325,4,0,4,0,30,0,0,11,8,24,0
tide,random,random,10326,0,1,5,26,30,0,8,4,8,20,0
tide,random,random,10326,1,1,5,6,30,0,4,7,8,21,0
tide,random,random,10326,2,1,6,26,30,0,28,3,11,22,0
tide,random,random,10326,3,1,8,8,30,0,34,5,14,23,0
tide,random,random,10326,4,0,5,0,30,0,14,5,10,24,0
tide,random,random,10327,0,1,3,26,30,0,4,3,5,20,0
tide,random,random,10327,1,1,3,23,30,0,2,0,5,21,0
tide,random,random,10327,2,1,7,15,30,0,25,8,14,22,0
tide,random,random,10327,3,0,8,0,30,0,28,17,16,23,0
tide,random,random,10327,4,0,5,0,30,0,19,9,10,24,0
tide,random,random,10328,0,1,2,26,30,0,0,0,3,20,0
tide,random,random,10328,1,1,5,9,30,0,7,4,8,21,0
tide,random,random,10328,2,1,7,3,30,0,13,8,12,22,0
tide,random,random,10328,3,0,5,0,30,0,9,4,8,23,0
tide,random,random,10328,4,0,5,0,30,0,19,4,10,24,0
tide,random,random,10329,0,1,3,30,30,0,4,3,6,20,0
tide,random,random,10329,1,1,5,17,30,0,15,0,8,21,0
tide,random,random,10329,2,0,6,0,30,0,8,4,9,22,0
tide,random,random,10329,3,0,4,0,30,0,0,9,8,23,0
tide,random,random,10329,4,0,4,0,30,0,9,0,7,24,0
tide,random,random,10330,0,1,5,26,30,0,8,10,9,20,0
tide,random,random,10330,1,1,3,16,30,0,0,0,5,21,0
tide,random,random,10330,2,1,5,6,30,0,0,4,8,22,0
tide,random,random,10330,3,0,8,0,30,0,32,7,14,23,0
tide,random,random,10330,4,0,6,0,30,0,21,0,12,24,0
tide,random,random,10331,0,1,4,30,30,0,8,0,6,20,0
tide,random,random,10331,1,1,5,16,30,0,14,3,8,21,0
tide,random,random,10331,2,1,8,16,30,0,34,13,16,22,0
tide,random,random,10331,3,0,5,0,30,0,8,0,8,23,0
tide,random,random,10331,4,0,5,0,30,0,11,5,9,24,0
tide,random,random,10332,0,1,5,26,30,0,8,0,7,20,0
tide,random,random,10332,1,1,7,11,30,0,23,6,13,21,0
tide,random,random,10332,2,1,8,22,30,0,40,7,15,22,0
tide,random,random,10332,3,0,8,0,30,0,31,5,14,23,0
tide,random,random,10332,4,0,4,0,30,0,5,9,7,24,0
tide,random,random,10333,0,1,2,30,30,0,0,0,4,20,0
tide,random,random,10333,1,1,6,13,30,0,18,3,10,21,0
tide,random,random,10333,2,1,10,24,30,0,58,18,20,22,0
tide,random,random,10333,3,0,7,0,30,0,24,0,12,23,0
tide,random,random,10333,4,0,5,0,30,0,14,7,10,24,0
tide,random,random,10334,0,1,3,30,30,0,4,5,6,20,0
tide,random,random,10334,1,1,5,2,30,0,0,19,9,21,0
tide,random,random,10334,2,1,7,22,30,0,32,0,11,22,0
tide,random,random,10334,3,0,8,0,30,0,42,10,15,23,0
tide,random,random,10334,4,0,7,0,30,0,39,4,14,24,0
tide,random,random,10335,0,1,3,26,30,0,0,3,5,20,0
tide,random,random,10335,1,1,4,14,30,0,5,6,7,21,0
tide,random,random,10335,2,0,7,0,30,0,16,5,12,22,0
tide,random,random,10335,3,0,7,0,30,0,21,18,14,23,0
tide,random,random,10335,4,1,9,7,30,0,61,9,17,24,0
tide,random,random,10336,0,1,4,30,30,0,8,4,7,20,0
tide,random,random,10336,1,1,6,23,30,0,28,3,11,21,0
tide,random,random,10336,2,1,7,12,30,0,22,7,14,22,0
tide,random,random,10336,3,1,6,1,30,0,9,7,11,23,0
tide,random,random,10336,4,0,6,0,30,0,35,4,11,24,0
tide,random,random,10337,0,1,3,30,30,0,4,0,5,20,0
tide,random,random,10337,1,1,6,14,30,0,19,7,10,21,0
tide,random,random,10337,2,1,9,18,30,0,44,0,16,22,0
tide,random,random,10337,3,0,5,0,30,0,12,5,10,23,0
tide,random,random,10337,4,0,3,0,30,0,0,0,5,24,0
tide,random,random,10338,0,1,3,26,30,0,0,0,4,20,0
tide,random,random,10338,1,1,6,19,30,0,24,5,12,21,0
tide,random,random,10338,2,1,5,17,30,0,11,0,8,22,0
tide,random,random,10338,3,1,12,9,30,0,79,0,22,23,0
tide,random,random,10338,4,0,8,0,30,0,41,0,14,24,0
tide,random,random,10339,0,1,4,30,30,0,8,3,7,20,0
tide,random,random,10339,1,1,5,9,30,0,7,7,8,21,0
tide,random,random,10339,2,1,5,18,30,0,12,3,10,22,0
tide,random,random,10339,3,0,7,0,30,0,27,0,14,23,0
tide,random,random,10339,4,0,3,0,30,0,0,0,5,24,0
tide,random,random,10340,0,1,4,26,30,0,4,5,6,20,0
tide,random,random,10340,1,1,3,16,30,0,0,0,5,21,0
tide,random,random,10340,2,1,7,22,30,0,32,7,13,22,0
tide,random,random,10340,3,0,10,0,30,0,50,13,19,23,0
tide,random,random,10340,4,0,4,0,30,0,12,4,7,24,0
tide,random,random,10341,0,1,5,26,30,0,8,13,9,20,0
tide,random,random,10341,1,1,4,18,30,0,9,3,8,21,0
tide,random,random,10341,2,1,7,13,30,0,23,0,13,22,0
tide,random,random,10341,3,1,9,15,30,0,51,0,17,23,0
tide,random,random,10341,4,0,4,0,30,0,9,5,8,24,0
tide,random,random,10342,0,1,3,30,30,0,4,0,5,20,0
tide,random,random,10342,1,1,3,16,30,0,0,0,4,21,0
tide,random,random,10342,2,1,5,6,30,0,0,7,9,22,0
tide,random,random,10342,3,0,7,0,30,0,25,5,14,23,0
tide,random,random,10342,4,0,4,0,30,0,5,4,8,24,0
tide,random,random,10343,0,1,3,30,30,0,4,0,4,20,0
tide,random,random,10343,1,1,4,13,30,0,4,3,6,21,0
tide,random,random,10343,2,1,8,11,30,0,29,3,15,22,0
tide,random,random,10343,3,0,5,0,30,0,11,8,10,23,0
tide,random,random,10343,4,0,3,0,30,0,0,4,4,24,0
tide,random,random,10344,0,1,5,23,30,0,5,12,8,20,0
tide,random,random,10344,1,1,6,20,30,0,25,0,10,21,0
tide,random,random,10344,2,1,4,22,30,0,8,3,8,22,0
tide,random,random,10344,3,0,5,0,30,0,0,5,8,23,0
tide,random,random,10344,4,0,4,0,30,0,14,4,7,24,0
tide,random,random,10345,0,1,3,30,30,0,4,3,6,20,0
tide,random,random,10345,1,1,5,7,30,0,5,9,8,21,0
tide,random,random,10345,2,1,7,16,30,0,26,9,14,22,0
tide,random,random,10345,3,1,8,10,30,0,38,7,16,23,0
tide,random,random,10345,4,0,3,0,30,0,0,8,6,24,0
tide,random,random,10346,0,1,5,30,30,0,12,4,9,20,0
tide,random,random,10346,1,1,4,18,30,0,9,3,7,21,0
tide,random,random,10346,2,1,7,11,30,0,21,0,13,22,0
tide,random,random,10346,3,1,8,21,30,0,51,8,16,23,0
tide,random,random,10346,4,0,11,0,30,0,82,12,22,24,0
tide,random,random,10347,0,1,3,26,30,0,0,0,5,20,0
tide,random,random,10347,1,1,4,17,30,0,8,0,5,21,0
tide,random,random,10347,2,0,6,0,30,0,8,10,10,22,0
tide,random,random,10347,3,0,10,0,30,0,60,14,20,23,0
tide,random,random,10347,4,0,3,0,30,0,4,0,5,24,0
tide,random,random,10348,0,1,2,26,30,0,0,0,4,20,0
tide,random,random,10348,1,1,4,23,30,0,14,0,7,21,0
tide,random,random,10348,2,1,9,4,30,0,30,6,16,22,0
tide,random,random,10348,3,1,10,12,30,0,56,4,20,23,0
tide,random,random,10348,4,0,6,0,30,0,26,9,12,24,0
tide,random,random,10349,0,1,3,26,30,0,0,0,4,20,0
tide,random,random,10349,1,1,4,24,30,0,15,4,8,21,0
tide,random,random,10349,2,1,5,20,30,0,14,4,9,22,0
tide,random,random,10349,3,1,6,3,30,0,15,5,11,23,0
tide,random,random,10349,4,0,4,0,30,0,8,5,8,24,0
tide,random,random,10350,0,1,4,26,30,0,8,4,7,20,0
tide,random,random,10350,1,1,4,22,30,0,13,4,7,21,0
tide,random,random,10350,2,1,9,1,30,0,27,11,15,22,0
tide,random,random,10350,3,0,8,0,30,0,40,8,14,23,0
tide,random,random,10350,4,0,6,0,30,0,27,10,12,24,0
tide,random,random,10351,0,1,3,30,30,0,4,4,6,20,0
tide,random,random,10351,1,1,4,20,30,0,11,4,8,21,0
tide,random,random,10351,2,0,5,0,30,0,5,4,8,22,0
tide,random,random,10351,3,0,8,0,30,0,40,10,16,23,0
tide,random,random,10351,4,0,3,0,30,0,0,3,5,24,0
tide,random,random,10352,0,1,4,26,30,0,4,8,7,20,0
tide,random,random,10352,1,1,9,21,30,0,47,6,16,21,0
tide,random,random,10352,2,1,6,19,30,0,21,7,12,22,0
tide,random,random,10352,3,1,8,9,30,0,39,0,14,23,0
tide,random,random,10352,4,0,4,0,30,0,16,8,8,24,0
tide,random,random,10353,0,1,4,22,30,0,0,7,7,20,0
tide,random,random,10353,1,1,4,18,30,0,9,7,7,21,0
tide,random,random,10353,2,1,7,14,30,0,24,4,13,22,0
tide,random,random,10353,3,0,5,0,30,0,8,0,7,23,0
tide,random,random,10353,4,0,5,0,30,0,19,8,10,24,0
tide,random,random,10354,0,1,3,26,30,0,4,0,5,20,0
tide,random,random,10354,1,1,4,19,30,0,10,4,8,21,0
tide,random,random,10354,2,1,11,18,30,0,60,9,20,22,0
tide,random,random,10354,3,0,4,0,30,0,0,5,7,23,0
tide,random,random,10354,4,1,8,1,30,0,35,9,15,24,0
tide,random,random,10355,0,1,3,26,30,0,4,0,4,20,0
tide,random,random,10355,1,1,3,20,30,0,4,0,5,21,0
tide,random,random,10355,2,1,7,21,30,0,31,0,11,22,0
tide,random,random,10355,3,0,10,0,30,0,58,15,20,23,0
tide,random,random,10355,4,0,5,0,30,0,13,0,8,24,0
tide,random,random,10356,0,1,3,30,30,0,4,3,6,20,0
tide,random,random,10356,1,1,4,23,30,0,13,3,7,21,0
tide,random,random,10356,2,1,6,22,30,0,24,3,11,22,0
tide,random,random,10356,3,0,5,0,30,0,8,14,10,23,0
tide,random,random,10356,4,0,8,0,30,0,50,0,15,24,0
tide,random,random,10357,0,1,4,30,30,0,8,5,7,20,0
tide,random,random,10357,1,1,5,17,30,0,15,8,9,21,0
tide,random,random,10357,2,1,6,20,30,0,22,4,12,22,0
tide,random,random,10357,3,1,8,3,30,0,33,8,16,23,0
tide,random,random,10357,4,0,4,0,30,0,11,0,6,24,0
tide,random,random,10358,0,1,4,22,30,0,0,0,5,20,0
tide,random,random,10358,1,1,3,20,30,0,4,4,5,21,0
tide,random,random,10358,2,1,6,23,30,0,24,7,12,22,0
tide,random,random,10358,3,0,7,0,30,0,28,5,13,23,0
tide,random,random,10358,4,0,5,0,30,0,15,0,9,24,0
tide,random,random,10359,0,1,2,26,30,0,0,4,4,20,0
tide,random,random,10359,1,1,5,10,30,0,8,0,7,21,0
tide,random,random,10359,2,1,8,12,30,0,30,14,15,22,0
tide,random,random,10359,3,0,5,0,30,0,9,4,9,23,0
tide,random,random,10359,4,0,4,0,30,0,9,0,7,24,0
tide,random,random,10360,0,1,3,30,30,0,2,6,6,20,0
tide,random,random,10360,1,1,5,19,30,0,17,4,10,21,0
tide,random,random,10360,2,1,4,14,30,0,0,0,7,22,0
tide,random,random,10360,3,1,8,7,30,0,33,3,15,23,0
tide,random,random,10360,4,0,4,0,30,0,12,6,8,24,0
tide,random,random,10361,0,1,4,26,30,0,4,4,7,20,0
tide,random,random,10361,1,1,4,23,30,0,14,0,7,21,0
tide,random,random,10361,2,1,7,8,30,0,18,7,12,22,0
tide,random,random,10361,3,0,8,0,30,0,44,15,16,23,0
tide,random,random,10361,4,0,6,0,30,0,29,12,12,24,0
tide,random,random,10362,0,1,5,22,30,0,4,4,7,20,0
tide,random,random,10362,1,1,5,30,30,0,28,0,9,21,0
tide,random,random,10362,2,1,7,22,30,0,31,0,13,22,0
tide,random,random,10362,3,0,8,0,30,0,32,4,15,23,0
tide,random,random,10362,4,0,6,0,30,0,27,3,11,24,0
tide,random,random,10363,0,1,3,30,30,0,4,4,6,20,0
tide,random,random,10363,1,1,3,23,30,0,7,0,5,21,0
tide,random,random,10363,2,1,5,22,30,0,16,3,9,22,0
tide,random,random,10363,3,1,8,3,30,0,31,10,15,23,0
tide,random,random,10363,4,0,4,0,30,0,7,0,6,24,0
tide,random,random,10364,0,1,4,29,30,0,7,4,6,20,0
tide,random,random,10364,1,1,3,16,30,0,0,7,6,21,0
tide,random,random,10364,2,1,5,19,30,0,13,4,10,22,0
tide,random,random,10364,3,0,10,0,30,0,52,7,18,23,0
tide,random,random,10364,4,0,5,0,30,0,16,9,9,24,0
tide,random,random,10365,0,1,3,26,30,0,0,3,5,20,0
tide,random,random,10365,1,1,4,23,30,0,14,0,7,21,0
tide,random,random,10365,2,1,9,1,30,0,27,3,16,22,0
tide,random,random,10365,3,1,8,8,30,0,38,6,15,23,0
tide,random,random,10365,4,0,5,0,30,0,15,11,10,24,0
tide,random,random,10366,0,1,3,26,30,0,0,9,6,20,0
tide,random,random,10366,1,1,4,20,30,0,11,4,7,21,0
tide,random,random,10366,2,1,7,2,30,0,12,4,12,22,0
tide,random,random,10366,3,0,8,0,30,0,42,4,16,23,0
tide,random,random,10366,4,0,4,0,30,0,0,4,7,24,0
tide,random,random,10367,0,1,3,26,30,0,0,7,5,20,0
tide,random,random,10367,1,1,4,9,30,0,0,0,7,21,0
tide,random,random,10367,2,1,6,21,30,0,23,11,12,22,0
tide,random,random,10367,3,1,5,2,30,0,4,0,8,23,0
tide,random,random,10367,4,0,4,0,30,0,9,0,7,24,0
tide,random,random,10368,0,1,3,26,30,0,0,10,6,20,0
tide,random,random,10368,1,1,4,23,30,0,13,3,7,21,0
tide,random,random,10368,2,1,9,12,30,0,38,8,16,22,0
tide,random,random,10368,3,1,8,1,30,0,31,13,15,23,0
tide,random,random,10368,4,0,14,0,30,0,116,11,28,24,0
tide,random,random,10369,0,1,2,30,30,0,0,0,4,20,0
tide,random,random,10369,1,1,4,16,30,0,7,7,7,21,0
tide,random,random,10369,2,1,6,22,30,0,24,4,11,22,0
tide,random,random,10369,3,0,5,0,30,0,5,9,9,23,0
tide,random,random,10369,4,0,8,0,30,0,44,5,16,24,0
tide,random,random,10370,0,1,6,30,30,0,16,7,11,20,0
tide,random,random,10370,1,1,5,21,30,0,19,3,10,21,0
tide,random,random,10370,2,1,8,8,30,0,26,0,13,22,0
tide,random,random,10370,3,0,7,0,30,0,26,4,13,23,0
tide,random,random,10370,4,0,8,0,30,0,52,8,16,24,0
tide,random,random,10371,0,1,3,26,30,0,0,4,5,20,0
tide,random,random,10371,1,1,4,16,30,0,7,7,7,21,0
tide,random,random,10371,2,1,9,6,30,0,32,6,15,22,0
tide,random,random,10371,3,1,6,15,30,0,29,0,12,23,0
tide,random,random,10371,4,0,7,0,30,0,39,3,14,24,0
tide,random,random,10372,0,1,4,26,30,0,4,11,7,20,0
tide,random,random,10372,1,1,7,30,30,0,37,0,13,21,0
tide,random,random,10372,2,1,10,18,30,0,52,7,18,22,0
tide,random,random,10372,3,0,8,0,30,0,35,5,15,23,0
tide,random,random,10372,4,0,5,0,30,0,14,5,9,24,0
tide,random,random,10373,0,1,3,26,30,0,0,3,5,20,0
tide,random,random,10373,1,1,3,20,30,0,4,4,6,21,0
tide,random,random,10373,2,1,7,6,30,0,16,11,13,22,0
tide,random,random,10373,3,1,9,3,30,0,45,12,18,23,0
tide,random,random,10373,4,0,4,0,30,0,10,4,8,24,0
tide,random,random,10374,0,1,3,30,30,0,4,4,6,20,0
tide,random,random,10374,1,1,8,26,30,0,45,0,16,21,0
tide,random,random,10374,2,1,8,16,30,0,34,7,15,22,0
tide,random,random,10374,3,1,9,8,30,0,50,9,18,23,0
tide,random,random,10374,4,0,5,0,30,0,21,4,9,24,0
tide,random,random,10375,0,1,4,22,30,0,0,0,5,20,0
tide,random,random,10375,1,1,3,16,30,0,0,3,6,21,0
tide,random,random,10375,2,1,8,5,30,0,23,14,14,22,0
tide,random,random,10375,3,0,7,0,30,0,30,13,14,23,0
tide,random,random,10375,4,0,6,0,30,0,23,0,11,24,0
tide,random,random,10376,0,1,2,26,30,0,0,0,3,20,0
tide,random,random,10376,1,1,5,13,30,0,11,0,8,21,0
tide,random,random,10376,2,1,8,1,30,0,19,7,15,22,0
tide,random,random,10376,3,1,6,5,30,0,17,3,12,23,0
tide,random,random,10376,4,0,6,0,30,0,36,0,11,24,0
tide,random,random,10377,0,1,4,26,30,0,4,6,7,20,0
tide,random,random,10377,1,1,6,19,30,0,24,8,11,21,0
tide,random,random,10377,2,1,9,7,30,0,33,13,16,22,0
tide,random,random,10377,3,0,10,0,30,0,54,0,17,23,0
tide,random,random,10377,4,0,8,0,30,0,55,4,16,24,0
tide,random,random,10378,0,1,3,30,30,0,4,4,5,20,0
tide,random,random,10378,1,1,7,7,30,0,19,3,10,21,0
tide,random,random,10378,2,1,6,18,30,0,20,0,12,22,0
tide,random,random,10378,3,0,7,0,30,0,27,7,13,23,0
tide,random,random,10378,4,0,4,0,30,0,4,9,7,24,0
tide,random,random,10379,0,1,3,26,30,0,0,0,5,20,0
tide,random,random,10379,1,1,5,13,30,0,11,6,9,21,0
tide,random,random,10379,2,1,8,16,30,0,34,0,16,22,0
tide,random,random,10379,3,0,7,0,30,0,24,7,13,23,0
tide,random,random,10379,4,0,5,0,30,0,21,6,8,24,0
tide,random,random,10380,0,1,5,30,30,0,12,0,8,20,0
tide,random,random,10380,1,1,3,16,30,0,0,4,5,21,0
tide,random,random,10380,2,1,8,7,30,0,25,0,13,22,0
tide,random,random,10380,3,0,17,0,30,0,126,15,33,23,0
tide,random,random,10380,4,0,5,0,30,0,23,4,9,24,0
tide,random,random,10381,0,1,2,26,30,0,0,3,4,20,0
tide,random,random,10381,1,1,5,25,30,0,23,9,10,21,0
tide,random,random,10381,2,1,9,14,30,0,40,4,17,22,0
tide,random,random,10381,3,0,5,0,30,0,8,5,9,23,0
tide,random,random,10381,4,0,3,0,30,0,4,0,5,24,0
tide,random,random,10382,0,1,3,30,30,0,4,0,5,20,0
tide,random,random,10382,1,1,3,23,30,0,7,0,5,21,0
tide,random,random,10382,2,1,9,16,30,0,42,13,16,22,0
tide,random,random,10382,3,1,14,26,30,0,114,6,27,23,0
tide,random,random,10382,4,0,4,0,30,0,4,5,7,24,0
tide,random,random,10383,0,1,5,26,30,0,8,14,8,20,0
tide,random,random,10383,1,1,7,23,30,0,35,10,13,21,0
tide,random,random,10383,2,1,10,21,30,0,54,6,18,22,0
tide,random,random,10383,3,1,9,4,30,0,44,0,16,23,0
tide,random,random,10383,4,0,5,0,30,0,14,5,8,24,0
tide,random,random,10384,0,1,4,30,30,0,8,0,6,20,0
tide,random,random,10384,1,1,5,21,30,0,19,3,9,21,0
tide,random,random,10384,2,1,7,3,30,0,13,8,12,22,0
tide,random,random,10384,3,0,5,0,30,0,11,4,9,23,0
tide,random,random,10384,4,0,4,0,30,0,0,0,7,24,0
tide,random,random,10385,0,1,3,26,30,0,0,5,5,20,0
tide,random,random,10385,1,1,4,18,30,0,8,0,7,21,0
tide,random,random,10385,2,1,10,7,30,0,41,18,18,22,0
tide,random,random,10385,3,0,5,0,30,0,4,11,9,23,0
tide,random,random,10385,4,0,4,0,30,0,5,0,6,24,0
tide,random,random,10386,0,1,4,29,30,0,7,4,6,20,0
tide,random,random,10386,1,1,3,23,30,0,7,0,5,21,0
tide,random,random,10386,2,1,6,6,30,0,8,14,11,22,0
tide,random,random,10386,3,1,9,15,30,0,53,4,18,23,0
tide,random,random,10386,4,0,5,0,30,0,14,4,10,24,0
tide,random,random,10387,0,1,3,30,30,0,2,6,6,20,0
tide,random,random,10387,1,1,2,23,30,0,0,0,4,21,0
tide,random,random,10387,2,1,5,11,30,0,5,5,10,22,0
tide,random,random,10387,3,0,7,0,30,0,26,9,13,23,0
tide,random,random,10387,4,0,7,0,30,0,32,0,13,24,0
tide,random,random,10388,0,1,4,26,30,0,4,0,6,20,0
tide,random,random,10388,1,1,3,16,30,0,0,7,6,21,0
tide,random,random,10388,2,0,7,0,30,0,16,9,12,22,0
tide,random,random,10388,3,1,8,9,30,0,39,0,14,23,0
tide,random,random,10388,4,0,4,0,30,0,8,0,7,24,0
tide,random,random,10389,0,1,2,26,30,0,0,4,4,20,0
tide,random,random,10389,1,1,2,23,30,0,0,3,4,21,0
tide,random,random,10389,2,1,5,11,30,0,5,0,9,22,0
tide,random,random,10389,3,1,7,4,30,0,20,5,12,23,0
tide,random,random,10389,4,0,5,0,30,0,12,3,10,24,0
tide,random,random,10390,0,1,3,30,30,0,4,0,5,20,0
tide,random,random,10390,1,1,4,13,30,0,4,10,8,21,0
tide,random,random,10390,2,1,5,10,30,0,4,0,9,22,0
tide,random,random,10390,3,0,6,0,30,0,15,5,12,23,0
tide,random,random,10390,4,0,7,0,30,0,26,0,14,24,0
tide,random,random,10391,0,1,3,30,30,0,4,3,5,20,0
tide,random,random,10391,1,1,4,23,30,0,14,0,6,21,0
tide,random,random,10391,2,1,11,14,30,0,56,3,20,22,0
tide,random,random,10391,3,0,8,0,30,0,36,12,16,23,0
tide,random,random,10391,4,0,4,0,30,0,9,10,8,24,0
tide,random,random,10392,0,1,3,26,30,0,0,10,6,20,0
tide,random,random,10392,1,1,5,18,30,0,16,0,9,21,0
tide,random,random,10392,2,1,7,22,30,0,32,3,13,22,0
tide,random,random,10392,3,1,7,12,30,0,28,9,14,23,0
tide,random,random,10392,4,0,4,0,30,0,3,12,8,24,0
tide,random,random,10393,0,1,4,26,30,0,4,0,6,20,0
tide,random,random,10393,1,1,3,20,30,0,4,0,6,21,0
tide,random,random,10393,2,1,7,12,30,0,22,14,12,22,0
tide,random,random,10393,3,0,5,0,30,0,6,12,9,23,0
tide,random,random,10393,4,0,6,0,30,0,23,9,11,24,0
tide,random,random,10394,0,1,3,30,30,0,4,3,6,20,0
tide,random,random,10394,1,1,4,17,30,0,8,5,8,21,0
tide,random,random,10394,2,1,7,13,30,0,23,4,13,22,0
tide,random,random,10394,3,0,8,0,30,0,40,17,15,23,0
tide,random,random,10394,4,0,6,0,30,0,28,7,12,24,0
tide,random,random,10395,0,1,3,30,30,0,4,3,5,20,0
tide,random,random,10395,1,1,6,5,30,0,10,6,10,21,0
tide,random,random,10395,2,1,8,10,30,0,28,6,14,22,0
tide,random,random,10395,3,1,7,14,30,0,30,4,13,23,0
tide,random,random,10395,4,0,5,0,30,0,10,17,10,24,0
tide,random,random,10396,0,1,3,28,30,0,0,6,5,20,0
